"p.value","m.z","t.score"
0.403416057418613,349.23768739851,0.855812996921203
0.888919178314467,291.044900500925,0.142098111167989
0.687443844301117,237.09888517441,0.409236238950397
0.180550167459348,242.049651821324,-1.42800134168207
0.395946593868723,371.168470203564,-0.879626972660843
0.267605644737158,221.081164057822,-1.15110860256683
0.18565992068886,319.1922059647,1.40171844609865
0.791942697262336,343.213383687858,0.267745925494947
0.717605441657686,395.219611643395,0.367399159534901
0.591102917292167,333.139020509141,0.549293382268294
0.576645291995247,331.085668775497,-0.569195306228271
0.239467337947515,453.395625547812,1.23649932169688
0.37049150275665,243.196648322324,-0.923170328158333
0.146818007209448,201.112566694129,-1.56474855502849
0.409135027217812,479.447490676123,0.851550262501186
0.0806490767341426,451.216812471886,1.87989995534435
0.363222688364417,331.123673314726,0.941967939996481
0.511428859567032,213.052186247969,-0.670230646726504
0.642912061579644,174.07765798354,0.474509504461451
0.847074357239578,348.222786679267,-0.195745205023041
0.361741007657991,383.316921947828,0.941358523673529
0.432070287829727,157.025940154928,-0.804929336073499
0.984700464499647,168.989893606312,0.0194457681930106
0.624916250995576,110.98527344251,0.499981208338095
0.4709752195211,209.00987694101,-0.73725624143876
0.979131149915951,219.087793310988,-0.0265298470718692
0.864250072887493,389.307046990942,0.173609240877346
0.998675209016631,122.976423124217,-0.00168475315710168
0.940414528073227,225.112805538158,-0.0758136876305093
0.360544574613529,263.149911688906,-0.941930248290428
0.204053496533348,203.129614551957,-1.33549352490446
0.968934793433369,471.057027267109,-0.039517588500162
0.663387730245563,163.061744104299,-0.442670130256502
0.687398471784181,169.025643977095,-0.409466633624271
0.357886525613014,225.055364522188,-0.943687928993097
0.798197566797833,259.118729093007,0.259879367475749
0.56555116679268,323.102490033196,-0.59147456089679
0.559124229850722,199.073211101786,-0.596305580484609
0.708979427313183,260.023771436066,-0.379210823191085
0.298012283774038,496.345698006147,1.09435139768167
0.83968804931759,484.264209006027,0.205438919230344
0.725818685483085,258.054803725703,0.356220253558154
0.180727851388924,537.281891687613,-1.39672639109954
0.855262264456531,491.158887689273,0.185090164020966
0.313402994541173,219.041552278483,-1.03793092117582
0.150755311047648,185.08266976227,-1.51834813782639
0.862953743827564,327.093878865349,-0.175117502732518
0.449008018370623,411.348254934251,0.774327426061749
0.569272228282106,251.09483840957,0.58105666907553
0.129902609253317,188.093432011925,-1.592784271644
0.169592699282793,235.008636724257,-1.46399934031336
0.445817271769351,183.114496072921,-0.783683989359274
0.0238504127001107,114.020115309461,-2.47073282469032
0.954331272660572,125.035690405636,-0.0583680584138725
0.88943057765154,156.042200006193,-0.141196653669957
0.026231253886617,185.08250412512,-2.51761625591588
0.315432401508386,168.077433470537,-1.03976631816966
0.079257231372445,130.066698700508,-1.8672397932011
0.180791243359983,181.037270174832,-1.42091628147976
0.534811071595951,207.012684327516,-0.633496707777834
0.283695623676811,142.066558351211,1.10837165098833
0.939305927278653,214.051668867617,0.0772935107969997
0.22204572282057,343.123035687756,-1.29363654988261
0.519880773005737,633.510792906563,0.656988486380323
0.392663403838492,210.076503598422,-0.877010469195436
0.0338815930009501,231.080861579162,2.31248427942077
0.7986110706556,93.0462033441862,-0.259637214299079
0.131159545780277,325.04152117829,-1.62734426038368
0.383193222121731,245.078406127578,0.908986581264577
0.993343062795478,360.108091149714,0.00849239682242344
0.478935547661993,242.067631417344,-0.727446948173663
0.0834575901910577,227.066688630224,1.90555834517477
0.662604721639454,248.958353063962,-0.443740448572316
0.832559846483149,527.299937467365,-0.214529400227709
0.737737302246066,489.215606070625,-0.340436584233776
0.397276657687765,199.011015626445,-0.868421964639693
0.14794100913916,304.077440902875,1.55413701521639
0.17069051907041,452.302361728281,-1.46323844794889
0.692382123833246,229.180164042188,0.404279222597297
0.977353996885681,309.279752958835,0.0287979010647881
0.472902774874063,321.075737155312,0.738005544564594
0.510240693539087,313.275165709369,0.678619782103043
0.703589879892888,543.368324296931,0.388476829581556
0.912010778446922,419.317646360258,-0.112072897073144
0.766340321848929,213.150219060405,-0.302590440727173
0.306534076379535,351.216999167184,-1.0613465444007
0.61922400218131,429.216734046018,0.506589827455131
0.911716241791866,261.148692750225,-0.11283090410518
0.595740753063672,382.333649818237,0.540380884784612
0.610136714988248,275.201635409849,0.518991118070109
0.715445684496434,241.18132178088,-0.372508276878698
0.972744629641751,443.317664917699,0.0346459959786682
0.95481299541433,335.295809184244,-0.0574625876538131
0.638631408028091,331.192121399562,-0.478749172738026
0.0148372945615839,241.180285077344,-2.8332316013736
0.706378072675157,379.322262983632,0.38346036954248
0.958801232025049,271.22789442775,0.0524229186140675
0.262524227906362,327.218027660234,-1.17661132263888
0.808690913211726,523.309581068511,-0.245719357803609
0.578417282792283,411.18549517003,0.566535371256088
0.610136714988248,275.201744271296,0.518991118070109
0.249841392059242,211.081613183247,1.18939659598184
0.251095082767974,98.0251062661226,-1.18814142348239
0.195923025518263,441.195781579375,1.35356387963301
0.891982455730262,405.301610803635,-0.137853276491995
0.325609942629681,475.328664986875,-1.02412525840071
0.0526437279696752,290.057217048487,2.0874723013349
0.2357034718896,235.081471777617,-1.25888312714968
0.648000864947106,257.081067143014,0.464309239538422
0.353246630234176,329.103801381198,0.958343055949213
0.92792955909897,313.036865112376,-0.0917331781432351
0.0464873304642438,227.066675254817,2.2492175239918
0.851514206719303,280.102603884893,0.189899282660218
0.921643071315085,296.100553949075,-0.100084574138221
0.649043227867508,303.218245257378,-0.465842966755581
0.701797674474367,511.373337565703,-0.390722895786179
0.650643818509398,133.051192034837,-0.462278969237355
0.117607290814521,159.066743103839,-1.64652217907458
0.669801707270738,145.051163252756,-0.43356389043328
0.817637198625329,216.050800445854,0.234064574900399
0.146675963776917,297.081724212017,1.5594103610771
0.191006533114526,305.174623327354,1.39408790232333
0.942282387221209,227.024020539033,-0.0734963848266905
0.898726038844427,127.040712604648,-0.129154538911576
0.38585230462549,126.020173768665,0.889452493127614
0.569272069862494,277.07613842687,0.579818814976893
0.817182173295958,100.040873415953,0.235468657687583
0.454153678799342,103.051877311668,0.767597417413313
0.913421050798156,167.046465532383,-0.110265856468322
0.361559022471955,163.040773663775,0.938121410275452
0.27445763578603,112.041001039824,-1.15210035823673
0.75401790829192,177.023256675561,0.318616034971241
0.080911804394704,217.144950482136,-1.90612234559775
0.231362615175184,351.182164085517,1.26067642662056
0.992057085270205,183.005174616445,0.0101369119575506
0.940956701486349,289.180835355632,-0.0756074096425532
0.778131931897236,325.201252601847,-0.286084560098023
0.453352459422808,149.024776660019,0.774267194809224
0.998955093109085,245.114482279256,-0.00132832051865454
0.696233646052751,210.041380681265,-0.39709657226817
0.592024703643929,189.040259668207,0.547279458791499
0.278641931150065,189.067492036551,1.12795952485606
0.499577322216507,122.024892483097,0.690822137317848
0.120436577511356,309.243984093796,-1.65431545594153
0.186640268189599,160.040816143902,1.40768421676747
0.542787772470607,190.018726988994,-0.621045321983213
0.319804203143765,177.98211211465,-1.02461391994388
0.522708414687411,188.986893336882,0.660253368984545
0.26298579718665,394.080840609843,1.17325562283518
0.296598616590472,154.999161949114,-1.08165916919339
0.989976886209678,153.019827107997,0.0127403564942225
0.407874333353469,333.095529039429,-0.850157001646154
0.91759408520257,260.058684034097,0.104943123605008
0.522182924416176,487.275640139688,0.653814235543996
0.535702945592499,166.015198864529,-0.632354371675491
0.630593387759095,336.072832733516,-0.489403776424492
0.611112994561531,359.151805037216,0.521396527507513
0.363785015318854,182.046059670283,0.931773204069021
0.231713419046123,333.089076326314,-1.25883491113959
0.29732979883013,291.128330481002,1.0864352572956
0.428869170189312,203.056566906873,-0.809550889097769
0.590741415337601,198.038124667813,0.54753047832766
0.573030663670417,249.113582892659,0.57679299080701
0.619825281005907,360.070881263053,0.50578384988577
0.361006935834841,205.054361705849,-0.937356825231372
0.456802147820446,249.079316346286,0.760504080733339
0.519424300577372,325.077465642031,-0.665725118762932
0.581197161936897,281.070342114182,-0.561777008123797
0.600385478286279,255.06036156375,-0.534832721991426
0.248247837128819,139.051598021883,-1.19789829028376
0.797035231524694,245.971813238329,-0.261412574533769
0.0605815281275929,337.039599115845,2.08351383170795
0.983297793555327,218.027594416219,-0.0212549319654219
0.94542027532244,349.275582504114,0.0696140262792989
0.855059103410473,229.108610169319,-0.18531511116801
0.585975631307789,361.275541875584,0.558040163984185
0.107321688185414,220.098246876094,-1.70478538064154
0.220565731364294,172.097904355402,-1.26922779997539
0.830662067102883,223.101418086955,0.216990902227423
0.814243779172444,223.027684366197,0.238427709943876
0.4147089065773,154.984709273852,-0.840052768038373
0.417665110095693,194.049719197735,-0.839466965794095
0.854431207716279,190.012859550946,0.186429514891134
0.043697674933216,245.092338497353,-2.17351881572607
0.667417384117775,190.054147735117,0.43932457658928
0.651852920685089,301.127107324247,-0.458823357811312
0.50114950634495,273.124656613109,-0.686518801585947
0.785456019739656,281.060706924323,0.276734693792544
0.0906184461418985,399.104681116469,1.81860442514868
0.703721555369807,186.076735976438,0.387238270783986
0.970233881446284,226.107559594492,-0.038033522602477
0.635942964730745,210.077919513834,-0.481749770497403
0.840403713027335,257.049065160156,-0.204847820346568
0.594051796993001,190.072641207181,-0.542680567535758
0.298442501797101,268.058585717656,-1.09368649656131
0.610868976708922,240.063936726183,-0.519983525460194
0.917625989855306,281.097903616267,-0.104893382339886
0.611425255999648,151.040636203781,0.522299840756949
0.642872851101294,181.072512045328,-0.472072226914795
0.266960678289328,197.021622376871,-1.14629755926926
0.221734760378995,361.127067090332,-1.26886295283051
0.195805975248839,168.022119062101,-1.36065261543883
0.454087337465808,300.052498757741,0.771028801914719
0.182451450152783,163.007809848123,-1.39537034120913
0.700513889275906,163.025172686484,-0.39089338389842
0.164975294775648,243.026768325742,1.48485415482997
0.621005285055869,189.040168721643,0.504615242516033
0.367428685286869,168.030848934868,-0.930786775284865
0.405418449589416,97.0661917690625,-0.852002792353229
0.399689080266856,117.056285341264,-0.862865495891664
0.598243239594874,152.986762299118,-0.536490746087275
0.472505057984587,195.066642101955,0.73388689615232
0.669456532840865,149.027433923437,-0.434083283566777
0.29200569854331,149.028148042962,-1.08653407309457
0.00809894663820438,133.03348722833,3.08722457210533
0.630415941811525,232.06185018418,0.489633951351181
0.698612919242916,213.040959179219,-0.394323538475516
0.568135022196162,164.039253747266,-0.581583910479899
0.115415709186226,131.071713315126,-1.66553633237411
0.450707767905313,269.212270741494,-0.771152951785474
0.330354840544826,365.105226057864,-1.01902113340832
0.0662895293154584,184.995283844061,-1.9820655074852
0.777629200947313,194.046376279336,0.288622599947974
0.29664871115616,117.05584162034,-1.07569837954737
0.457596862661039,243.195569908163,0.767106938027699
0.60986401114197,151.039630029709,0.51960605423218
0.480972460521957,180.067399312594,0.720881020704426
0.153045859045342,145.041306616009,-1.51464745235049
0.59971967165566,181.014813191197,0.534378308458328
0.688378264086167,117.056406783461,0.409087543548844
0.911046820948575,235.028779268645,0.113372588836988
0.622114391884198,175.061926964278,-0.501484798022693
0.302189776774553,147.01256226537,1.07175886124467
0.261837918218071,101.024406676182,1.17240234974174
0.220022858378255,310.078117302247,-1.28190487558122
0.519717255117653,117.055731785677,0.661401310474041
0.896458529146371,199.034314406376,-0.132527709615483
0.556465129007192,343.050700745361,-0.599647989340803
0.820106670855306,187.024501984413,-0.230791533873545
0.0158789887297194,135.045585141191,-2.71946649795114
0.251747061061184,341.145778196155,-1.18421358337126
0.704319666117495,205.035600876602,0.387516672637444
0.125618722107159,213.091681886742,-1.61154269272746
0.581139226858963,569.276844802435,0.563605363847831
0.222067567671295,553.283993770312,1.28424840110917
0.964819184520542,231.107739347383,-0.0448301800349002
0.037539194830718,175.044517600078,-2.31902965621992
0.683138309850194,101.024741254846,-0.414906682267343
0.731697864010469,144.030771339336,0.348574134170962
0.504002564084376,165.056022693451,0.68222302788445
0.603949978954359,234.077419865391,0.529236854298974
0.340638341435696,159.066642587628,-0.978833068846203
0.901360897792059,242.076401055186,0.12570249300918
0.641466259867423,137.987208895623,-0.474513557336398
0.470427668428275,315.099390318791,-0.741680878533449
0.228289986699244,341.06210918917,1.25387879682984
0.71928108797509,749.470418309704,-0.365750210299233
0.73393626022146,493.164286411465,0.347302967792795
0.351881859512018,211.044023459453,-0.95782404967017
0.387908581962404,425.078498314736,0.884867942648898
0.118646862519971,327.090438326172,1.64162921472157
0.179091675751969,178.01884898926,-1.43597016259317
0.571728962382821,387.101607406495,0.576735311614656
0.734985429943606,266.089149113553,0.344283750840121
0.0330942825186555,385.097806878674,2.42310646993657
0.60063137798433,363.291436219844,0.534543191594237
0.519703388427282,201.057913426417,0.656782621156518
0.654315580413144,145.087599865574,-0.458197221903889
0.479701119553462,238.072707194102,-0.727698868465189
0.893935677798134,393.120979104024,-0.135247963778658
0.858104368317952,339.077435966797,-0.181469329136968
0.784214134237584,198.017996315511,0.278610159485629
0.586078542762622,251.034953548513,0.557509475383744
0.472443824115137,283.092640145006,-0.734034914564679
0.913326683347308,411.08736268792,0.110407131382839
0.539495189150398,317.093417060617,-0.625704488476032
0.123594978639715,217.029394919376,-1.67120468016033
0.431933027992484,172.061319816998,0.810057812183619
0.95333401600711,240.050465292025,-0.0593681638488913
0.993054808271071,185.009695466153,0.00882854746985312
0.228984203476925,232.06177131917,1.27927526573192
0.856828243912146,209.118759215462,0.184265132550118
0.91181419214742,425.255346620078,-0.112507654244937
0.569424083560172,173.118762019858,-0.582811475831358
0.0393348408319276,199.13448883546,-2.23592546045895
0.746445800089595,219.012936923854,-0.328372327719509
0.354416383819134,243.052377922922,-0.95223708275929
0.973254413534225,257.212460326349,0.0340093668126867
0.603270169649809,157.014174039903,0.530921286585958
0.245816451980268,156.078551393945,-1.21797904168007
0.557390286419805,239.201948950987,0.602113139166048
0.911901013541544,172.060960977499,-0.112408729456724
0.374140045537552,296.113123915014,0.92659754034127
0.640464751806912,321.242382249453,-0.475061085265401
0.138131308498106,383.208504815615,1.58417359379862
0.78580441378974,447.348838590056,-0.276239259287819
0.845093843201715,445.369391876836,-0.198331806828855
0.618394374680294,381.337816240501,0.508625449723847
0.473479475737106,523.309034485319,0.737522212222941
0.945944991409766,413.307063136913,0.0689180615282031
0.426146477159755,479.28398501822,-0.814765134725652
0.706907945255264,437.328371437244,0.382271605729673
0.372187634475702,378.120436711074,0.92518730641778
0.276372858857891,365.23141712061,-1.13417371882939
0.222204358429304,461.363961793112,-1.27486487239024
0.989839847887537,301.072157075053,-0.0129178368123563
0.519184755074276,269.212289898218,-0.657701062384141
0.191896387916613,335.25957535189,-1.38223538312611
0.0694382025004337,223.028088787101,-1.93475648212793
0.666129756974162,354.150937106953,-0.441626829100913
0.842583210426287,305.159866948911,-0.201482613647401
0.461363236782228,159.066714805147,-0.753611994062937
0.274482988809572,169.051231767891,-1.13202615471988
0.807600444733599,249.007775798697,-0.247494918905436
0.7221397721799,181.050566074531,-0.361237294873419
0.319191308441431,197.00931781352,1.02505909953245
0.901521863455643,281.107784224369,0.125550950127238
0.510119720512435,219.048089230015,0.67326560992191
0.944860956393583,153.0197293,0.0701521915135457
0.526316782949376,341.103837346438,-0.65282592405312
0.346287916953146,203.128673411439,0.976495113702505
0.637151288228523,189.040943325278,-0.480358944370696
0.460670199437832,243.12382489043,-0.754001233819702
0.330077083305026,421.274545202097,1.00124948094043
0.211958509058296,304.016693515662,-1.29456227330353
0.783254739998047,138.056648868008,-0.279568066250698
0.632194360395488,311.050310056971,-0.486915919765163
0.601439290158745,373.082513314847,-0.533162898753214
0.538133247633167,309.125158857976,0.632010219255384
0.484055270685789,301.108833080234,0.717542284111368
0.170224076357489,271.061483602031,1.45974299541257
0.693240522020754,359.191062598294,0.401218753669469
0.657152697811615,211.025184387086,-0.451491981432145
0.32399087096325,198.088898309977,-1.02793600677704
0.597501652083367,165.056094219008,0.538472856268935
0.70982482181778,267.054546490672,-0.378396786354973
0.770823654113694,195.029859456903,0.296010361353186
0.342368368894415,187.061579302845,-0.980128281011985
0.550524923334896,310.012286383343,0.610892466262681
0.119081627701615,207.038093907669,-1.642035216178
0.0971543037077083,195.033848065095,-1.75576837385129
0.387168598980014,204.078469380409,-0.893880158901916
0.0624310732812461,268.028365982812,-2.11056188009653
0.398088580354812,175.036651369452,-0.866304333930581
0.741062454832544,336.038831593177,0.337356216287911
0.354878402343047,369.301411855485,0.955032985711801
0.866901320973606,187.025587104125,-0.170144387678976
0.408171106541973,139.007555462492,0.86112304748718
0.317883236748628,163.040459390877,-1.03435145640693
0.70493620192682,125.024405978423,0.384775376659723
0.949574002275595,431.353907060887,-0.0641743536984625
0.142424632919572,161.045322340581,1.58936560241804
0.909371010559337,225.222892121211,0.115544817659038
0.387658797176228,313.274058033082,0.891822744817777
0.34712445820824,171.03059869019,-0.968326598127058
0.841246672198395,385.187465979008,-0.203846790356095
0.736741749772629,161.046033974509,-0.341799407023931
0.149946926030439,130.051553552152,-1.51280671657494
0.950394109071032,157.014834666145,-0.0630889869942208
0.0462360484589277,103.040472264745,-2.2006858516398
0.36213271002925,187.134628305525,-0.945294046418657
0.249537028058255,245.138622220127,-1.19586041862982
0.503022923926337,631.243006514844,0.683456177289818
0.76335449668361,414.323381636769,-0.305734467963155
0.283351308444474,159.103215827468,-1.10773021484666
0.348063149558418,151.040634813108,-0.967233396691096
0.307953142547559,143.071747824338,-1.05666318259314
0.317358520679356,217.107575781149,1.03625366805249
0.841556798153357,189.077313143343,-0.202875283505068
0.552186995689231,273.171008117201,0.609278925488522
0.0892399297716506,212.002640830459,-1.80458719653167
0.81526442290774,175.061821448711,-0.238106459302086
0.652333601809919,471.245700892043,0.459045042306135
0.49630407932219,129.055644799209,0.699110351473081
0.131156395429523,277.156235019079,1.62200246262139
0.0320420574623,146.061763904498,-2.42731588204811
0.503803476945724,129.055762886445,0.685371274840354
0.81464431585503,167.143979657539,0.23794466155288
0.340638341435696,159.066682251564,-0.978833068846203
0.477858879467711,145.050307136331,-0.725871655858926
0.483252591780791,151.040723132547,-0.71947827982282
0.591794507364463,257.077185776016,0.5513108066523
0.770626380847251,225.052205070505,-0.296011308436175
0.554582726847873,511.239206030391,-0.607540878974809
0.256406534812813,180.103480173718,-1.17261601174809
0.800179280867563,165.055485592112,-0.256906752129707
0.974651438304108,200.987006568359,0.032236862547076
0.925599815245,199.0618467075,-0.0947011198624058
0.619805574291147,317.105571595371,-0.50777008557333
0.548026694563492,351.180649934732,0.61304102331306
0.613374752355482,567.303025550116,0.514198278703416
0.735320063015637,307.1330337608,-0.343993429857307
0.626012199707053,256.081860583348,0.496872952287462
0.845341666783207,306.009234989714,-0.198329462092564
0.80579274795083,267.159072922489,0.249645840221294
0.991792130633542,153.067473597372,0.0104318843521555
0.934955397886053,152.035939508127,0.0828261577626195
0.788754161222853,137.024901989616,0.273327048181047
0.460112208419805,387.218945423906,0.755912359326592
0.531729672813693,139.040556310703,-0.642384402855135
0.573485176399594,129.056002520382,0.575322144966047
0.325827250626999,271.189995554045,1.01310650268099
0.540715661844848,201.112884341238,0.624156516893788
0.81829713454307,272.076606740676,0.233822183709047
0.683378336819675,242.053226599089,-0.417555001007533
0.39364065299683,215.139526856373,0.883766088306594
0.306874973156319,467.446968724359,1.07215151881284
0.780295820816999,257.211479475533,-0.283348572786167
0.0865902630895479,208.065257173288,-1.88556476892638
0.672479546960447,433.3327717983,-0.429752636718906
0.390096788843759,431.317295483741,0.883599686165466
0.564336733848054,283.077239869696,0.58818221028304
0.710661625824602,315.05518424,-0.377750421387527
0.635436079373965,297.120779405671,0.482490941983991
0.148730345416602,257.06044723171,-1.51785164744799
0.944902958476773,283.096813163186,-0.0701020274495923
0.594423220072234,253.107059979973,-0.542195886192162
0.702356403049543,155.071152116239,-0.389279050547633
0.403687719231089,287.091510064815,0.85903015953844
0.485656689583416,228.052156008135,-0.715801413343323
0.387916517169838,207.050643704785,-0.885522709578199
0.361552816443068,197.020986367969,-0.936234295341729
0.358164446108523,205.072194318008,-0.943216683334743
0.638484715109648,187.060725283625,0.47795428239011
0.962095681252444,157.050470298164,0.0481916884888911
0.485978003762378,194.04646382165,-0.715680619927267
0.64658370392917,311.101652365598,0.466321272514424
0.60544794520145,212.093427141163,-0.525922021101515
0.328962056997295,284.086912766719,-1.00345475640264
0.148584979730871,377.123904054304,1.55118542887154
0.191373253776908,307.129934407202,-1.39420382190454
0.25834370694806,220.098326303466,-1.17148308223775
0.0888095140464993,213.023074542425,-1.82500318828864
0.0978093504960967,182.057383892685,-1.80325618424188
0.99810439381221,253.082007850525,-0.00240958020700496
0.360056186074081,181.098844882674,-0.943995525794416
0.313477695449534,228.945463958112,-1.03705519563184
0.57092702896628,280.050213046088,-0.577347083068193
0.969551800338826,320.098673763273,0.0387292068067548
0.0882363996273706,552.257357936123,-1.89412306639538
0.999059329030512,368.203611912877,0.00119544600322737
0.995183372345785,201.02325515106,-0.00614129555008844
0.439806371327977,135.082234688646,-0.790448332193005
0.0258318147515967,225.077416388711,-2.5549116852157
0.91749968112478,196.025698094182,0.105076419498517
0.640594045537068,179.035733694133,0.478694985280564
0.5510908847914,420.174019497326,0.610546823486693
0.179881795712905,194.97963390865,-1.40075523894924
0.00984022586306337,254.013152849157,2.93051396737352
0.473714749094907,386.132468655318,-0.741777151196646
0.846875534132373,192.067244448217,0.196113681164528
0.261491764577453,107.050877401328,-1.16324413846078
0.298429025046577,154.015059579611,-1.07239125930728
0.560653393957836,138.019534241648,-0.59501868590905
0.599990436253047,270.060452784141,-0.534017542210334
0.763627923503463,262.093076610243,-0.305842535102602
0.85901808525363,526.172861152817,-0.180222706354373
0.760684887861092,144.030130250213,0.309669014412729
0.936707974883613,128.035367161107,-0.0807315694841123
0.491954715163634,211.996319708259,-0.705119276224977
0.263661371757893,182.045861662595,-1.15561396398586
0.575162191616327,365.19628281179,-0.570851875010699
0.732344005319999,248.095752745976,-0.347397726539526
0.480317188503107,265.039094602763,0.728243038520769
0.334055546843718,215.037122989436,0.993150678857426
0.93132817606906,217.07094091425,-0.0874465475851219
0.783847447201583,243.991460766659,0.281163669282444
0.938628886128132,221.024554911201,-0.0780826349092405
0.249985237232939,376.101409536582,1.20615831674015
0.189311359403292,166.018749703418,-1.38387976584748
0.624758978077975,193.01838467957,-0.498070876614613
0.365932876841329,491.135432065479,-0.928582679580725
0.0935149348236215,141.092719444564,-1.80730422702359
0.0123490273281836,236.071293331113,-2.82227571091422
0.953606422489758,137.024798563676,0.0590174808226116
0.180259889553278,311.026273644219,-1.44609222683621
0.895181914530053,211.009617349046,0.133859992973587
0.567720576960399,299.222577239694,-0.584939093563695
0.126417068342918,182.046522023433,-1.65185152998479
0.961312586981836,283.038464999688,0.0492870741096324
0.596685639373551,171.053104935133,0.539056113429166
0.118291576651734,341.016646685523,-1.6940639455544
0.810228513275578,360.09227947367,-0.243799111021889
0.467570512992353,515.26968325163,0.743416194683204
0.706889622073755,387.139481815605,-0.383881007352785
0.401835050152904,265.105935432249,-0.858629266616778
0.617332267341083,293.100645104436,-0.511333791859174
0.38606973295946,127.052095146172,-0.895615962632745
0.335513318769381,235.061236683792,1.01058570189367
0.0334019528452495,315.25327959421,2.46994374292587
0.912284176607653,191.03541774724,-0.111743306786694
0.846797844564254,280.049918201315,-0.196022362860532
0.532208281572574,254.03089687875,-0.638028392957475
0.931818115273231,236.060451232033,-0.0867637082037215
0.697883990238703,233.103313762839,0.394741892912727
0.229272029226535,381.075680538984,1.24507567769474
0.760098875548902,160.061162068783,-0.312020465404904
0.928645140459546,228.050950658312,0.090921936618834
0.910690856939387,291.089843264694,-0.11377227495798
0.893969055974941,197.068670646211,0.135554919956754
0.308347478945565,225.062390996347,1.05202774790183
0.712996781756372,317.114963931052,0.374151590574621
0.972943444846648,236.092253366286,0.0343974301244544
0.461335799485067,252.018758986467,-0.753153764011032
0.782886810607848,284.010489317139,0.280353650845465
0.116708260409558,116.072281746758,-1.6480898546314
0.359996799851066,261.028812570703,-0.945284805289948
0.320417273372069,481.299653288878,-1.0231172756885
0.807480894505083,449.364393976969,-0.247422084341037
0.510560795166871,347.29643676053,-0.672885656232501
0.578652774299326,128.047254986796,0.56591257054703
0.467521460819343,201.027393909617,-0.743928106550017
0.886813387574601,209.045453153498,-0.14438824227559
0.259714151520054,218.04582363016,-1.16906231550271
0.966334935139754,141.031218238039,-0.0428246769318911
0.25339959381908,238.07668284283,-1.20401286057679
0.478057683421078,139.99940590613,-0.725980675571667
0.167767522963066,182.010349214389,-1.44849817560893
0.574777682569786,421.333251837114,-0.573402577595839
0.0963324776688437,625.175615681875,1.83993104155124
0.237634695897232,289.106997552891,1.24699085978642
0.939091753814304,477.395615918425,0.0775005573569799
0.696882274957468,224.104510905269,-0.396201485109354
0.616692784441968,180.10292136159,-0.509979944111334
0.491507813361575,248.020034390991,0.710530905368463
0.578777334642518,415.17836357156,-0.566272378420897
0.888977868407115,327.131474897628,0.141651895564113
0.247828308357974,183.065496462046,1.22399799011962
