Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
415.323674898672,C07712,M-H[-],0.00195136544198249
415.323674898672,C01301,M-H2O-H[-],0.00195136544198249
415.323674898672,C04554,M-H2O-H[-],0.00195136544198249
415.323674898672,C05455,M-H+O[-],0.00194136544200774
415.323674898672,C17331,M-H[-],0.00195136544198249
415.323674898672,C17332,M-H[-],0.00195136544198249
415.323674898672,C17333,M-H[-],0.00195136544198249
415.323674898672,C17336,M-H[-],0.00195136544198249
415.323674898672,C17339,M-H[-],0.00195136544198249
351.218644841021,C00427,M-H[-],0.000921307790974879
351.218644841021,C00584,M-H[-],0.000921307790974879
351.218644841021,C00696,M-H[-],0.000921307790974879
351.218644841021,C02165,M-H+O[-],0.000911307791000127
351.218644841021,C02198,M-H[-],0.000921307790974879
351.218644841021,C05356,M-H+O[-],0.000911307791000127
351.218644841021,C05960,M-H[-],0.000921307790974879
351.218644841021,C05965,M-H+O[-],0.000911307791000127
351.218644841021,C05966,M-H+O[-],0.000911307791000127
351.218644841021,C14781,M-H+O[-],0.000911307791000127
351.218644841021,C14808,M-H+O[-],0.000911307791000127
351.218644841021,C14810,M-H+O[-],0.000911307791000127
351.218644841021,C14812,M-H+O[-],0.000911307791000127
351.218644841021,C14813,M-H+O[-],0.000911307791000127
351.218644841021,C04671,M-H[-],0.000921307790974879
220.098326303466,C00864,M(S34)-H[-],0.000897229764007079
267.074231570378,C00294,M-H[-],0.000708037148001495
267.074231570378,C05512,M-H+O[-],0.000698037148026742
267.074231570378,C21015,M+Cl[-],0.000568429621978339
218.04582363016,C00331,M-H+O[-],9.90307000847679e-06
101.024406676182,C00232,M-H[-],1.68570480099106e-05
101.024406676182,C00109,M-H[-],1.68570480099106e-05
101.024406676182,C00164,M-H[-],1.68570480099106e-05
101.024406676182,C00349,M-H[-],1.68570480099106e-05
101.024406676182,C06002,M-H[-],1.68570480099106e-05
281.080472307524,C02291,M+CH3COO[-],0.000222692475972508
182.045861662595,C00047,M+K-2H[-],0.000585403865017042
182.045861662595,C00108,M+HCOO[-],0.000516662595003936
182.045861662595,C00250,M-H+O[-],2.81293650061798e-05
182.045861662595,C00847,M-H[-],6.18706349939657e-05
182.045861662595,C00253,M+CH3COO[-],0.000566662594991385
182.045861662595,C07446,M+CH3COO[-],0.000566662594991385
367.158946458397,C04555,M-H[-],0.000522925166990262
363.113142347283,C00448,M-H2O-H[-],1.88140530212877e-05
342.087981240781,C00170,M+HCOO[-],0.000736240780952357
342.087981240781,C04079,M+Na-2H[-],0.000634174321021419
191.020450453485,C00158,M-H[-],0.000726920255033292
191.020450453485,C00311,M-H[-],0.000726920255033292
191.020450453485,C00818,M-H2O-H[-],0.000726920255033292
191.020450453485,C02670,M-H+O[-],0.000716920255001696
191.020450453485,C03289,M-H+O[-],0.000716920255001696
221.081164057822,C06205,M+CH3COO[-],0.000230942177978477
187.006868718659,C02514,M(Cl37)-H[-],0.000545185429018602
169.051231767891,C05576,M-H[-],0.000608234661029883
365.23141712061,C04742,M+HCOO[-],0.00132787939003265
365.23141712061,C04805,M+HCOO[-],0.00132787939003265
365.23141712061,C14748,M+HCOO[-],0.00132787939003265
365.23141712061,C14749,M+HCOO[-],0.00132787939003265
365.23141712061,C14768,M+HCOO[-],0.00132787939003265
365.23141712061,C14769,M+HCOO[-],0.00132787939003265
365.23141712061,C14770,M+HCOO[-],0.00132787939003265
365.23141712061,C14771,M+HCOO[-],0.00132787939003265
365.23141712061,C14777,M+HCOO[-],0.00132787939003265
365.23141712061,C14778,M+HCOO[-],0.00132787939003265
308.117975840937,C00951,M+K-2H[-],0.000571225523003704
367.211950487523,C00427,M-H+O[-],0.000683045707035035
367.211950487523,C00584,M-H+O[-],0.000683045707035035
367.211950487523,C00696,M-H+O[-],0.000683045707035035
367.211950487523,C02198,M-H+O[-],0.000683045707035035
367.211950487523,C05956,M-H[-],0.000673045707003439
367.211950487523,C05960,M-H+O[-],0.000683045707035035
367.211950487523,C04671,M-H+O[-],0.000683045707035035
189.067492036551,C05578,M+ACN-H[-],0.000523503321005592
189.067492036551,C00328,M-H2O-H[-],0.000568503321005664
189.067492036551,C05647,M-H2O-H[-],0.000568503321005664
290.087153614056,C00270,M-H2O-H[-],0.000969919173996914
220.09836791125,C00864,M(S34)-H[-],0.000855621980008436
271.002356255109,C05699,M(Cl37)-H[-],0.000532721878983011
171.041443803443,C00106,M+CH3COO[-],0.000848803443005863
171.041443803443,C02362,M+ACN-H[-],0.000275270213023759
171.041443803443,C03680,M-H+O[-],0.000310270212992236
171.041443803443,C05840,M+ACN-H[-],0.000275270213023759
217.046833142109,C00794,M+Cl[-],0.00106685789100425
217.046833142109,C01697,M+Cl[-],0.00106685789100425
217.046833142109,C00337,M+CH3COO[-],0.00073814210898604
306.076320548984,C00051,M-H[-],0.000202984246016058
115.050797468809,C00037,M+ACN-H[-],0.000471064421006417
115.050797468809,C16622,M-H[-],0.000526064421009664
545.175924979609,C11135,M+Br[-],0.000924979608953436
545.175924979609,C11136,M+Br[-],0.000924979608953436
193.035787626094,C00198,M-H+O[-],0.000454092864003997
193.035787626094,C00191,M-H[-],0.000364092864003851
193.035787626094,C00618,M-H[-],0.000364092864003851
193.035787626094,C02266,M+HCOO[-],0.000942626093973331
193.035787626094,C01040,M-H+O[-],0.000454092864003997
193.035787626094,C02630,M+HCOO[-],0.000942626093973331
299.200930535312,C00909,M-H2O-H[-],0.000692997917951743
299.200930535312,C14807,M-H2O-H[-],0.000692997917951743
299.200930535312,C00376,M-H+O[-],0.000702997917983339
299.200930535312,C00777,M-H[-],0.000692997918008587
299.200930535312,C02110,M-H+O[-],0.000702997917983339
299.200930535312,C15493,M-H[-],0.000692997918008587
299.200930535312,C16681,M-H+O[-],0.000702997917983339
299.200930535312,C21797,M-H+O[-],0.000702997917983339
214.049460123623,C01233,M-H[-],0.000836590392992775
487.34331072591,C15808,M+HCOO[-],0.000965725909964021
487.34331072591,C22112,M+CH3COO[-],0.00101572590995147
308.108902650911,C14556,M+ACN-H[-],0.00083411768099495
308.108902650911,C14849,M+ACN-H[-],0.00083411768099495
308.108902650911,C14850,M+ACN-H[-],0.00083411768099495
308.108902650911,C14851,M+ACN-H[-],0.00083411768099495
132.049457900397,C02642,M(C13)-H[-],0.000165632833017071
132.049457900397,C00152,M(C13)-H[-],0.000165632833017071
159.103215827468,C06423,M-H+O[-],0.000582294238000713
317.123927031797,C00670,M+CH3COO[-],3.20317969908501e-05
267.073356983186,C00294,M-H[-],0.000166550044014002
267.073356983186,C05512,M-H+O[-],0.000176550043988755
267.073356983186,C20934,M-H[-],0.00123344995597563
160.062034433539,C00956,M-H[-],0.000510900308995588
160.062034433539,C04076,M-H+O[-],0.000500900308992414
160.062034433539,C02946,M-H+O[-],0.000500900308992414
160.062034433539,C00329,M-H2O-H[-],0.000510900309024009
187.073109332317,C00025,M+ACN-H[-],0.000640799086994548
187.073109332317,C05938,M+ACN-H[-],0.000640799086994548
187.073109332317,C00217,M+ACN-H[-],0.000640799086994548
154.999161949114,C00417,M-H2O-H[-],0.000638415884026244
154.999161949114,C00188,M+K-2H[-],1.48826539998481e-05
154.999161949114,C05519,M+K-2H[-],1.48826539998481e-05
211.065359823352,C00437,M+Cl37[-],0.000940176648015267
211.065359823352,C16361,M(Cl37)-H[-],0.000136290122014771
321.207604591542,C16300,M+HCOO[-],0.00105959154194579
268.058585717656,C01107,M+ACN-H[-],0.000582815573977769
99.0091970075479,C00042,M-H2O-H[-],0.000473474317885803
99.0091970075479,C02170,M-H2O-H[-],0.000473474317885803
99.0091970075479,C01036,M-2H[2-],0.000423474317884143
99.0091970075479,C01061,M-2H[2-],0.000423474317884143
147.01256226537,C01180,M-H[-],0.000438732140025877
351.216999167184,C00427,M-H[-],0.00072436604602899
351.216999167184,C00584,M-H[-],0.00072436604602899
351.216999167184,C00696,M-H[-],0.00072436604602899
351.216999167184,C02165,M-H+O[-],0.000734366046003743
351.216999167184,C02198,M-H[-],0.00072436604602899
351.216999167184,C05356,M-H+O[-],0.000734366046003743
351.216999167184,C05960,M-H[-],0.00072436604602899
351.216999167184,C05965,M-H+O[-],0.000734366046003743
351.216999167184,C05966,M-H+O[-],0.000734366046003743
351.216999167184,C14781,M-H+O[-],0.000734366046003743
351.216999167184,C14808,M-H+O[-],0.000734366046003743
351.216999167184,C14810,M-H+O[-],0.000734366046003743
351.216999167184,C14812,M-H+O[-],0.000734366046003743
351.216999167184,C14813,M-H+O[-],0.000734366046003743
351.216999167184,C04671,M-H[-],0.00072436604602899
258.009376656855,C01236,M(C13)-H[-],0.000846876374964722
258.009376656855,C02291,M+K-2H[-],0.00102959039503503
176.035800264597,C01042,M(S34)-H[-],0.000823268633013186
176.035800264597,C00822,M-H2O-H[-],0.000476731367001548
176.035800264597,C05637,M-H+O[-],0.000466731366998374
176.035800264597,C05639,M-H+O[-],0.000466731366998374
225.062390996347,C07480,M+HCOO[-],4.59963470120783e-05
225.062390996347,C13747,M+HCOO[-],4.59963470120783e-05
225.062390996347,C16353,M+CH3COO[-],4.00365300379235e-06
225.062390996347,C16358,M+CH3COO[-],4.00365300379235e-06
225.062390996347,C16361,M-H+O[-],0.000542536882988998
225.062390996347,C16365,M-H[-],0.000532536882985823
225.062390996347,C02076,M-H+O[-],0.000757463116997315
245.093432882011,C05642,M-H2O-H[-],0.000309348781030394
245.093432882011,C05660,M+ACN-H[-],0.0002643487810019
165.042179508666,C16353,M-H[-],0.000355975436008293
165.042179508666,C16358,M-H[-],0.000355975436008293
165.042179508666,C21754,M+CH3COO[-],0.000415491333995988
165.042179508666,C21943,M+CH3COO[-],0.000415491333995988
219.041552278483,C05594,M+Cl[-],0.000947721516979527
181.037210662555,C00064,M+Cl[-],0.000789337444984994
181.037210662555,C16353,M-H+O[-],0.000477129324991665
181.037210662555,C16355,M-H[-],0.000487129324994839
181.037210662555,C16358,M-H+O[-],0.000477129324991665
181.037210662555,C16359,M-H[-],0.000487129324994839
181.037210662555,C21029,M+Cl[-],0.000789337444984994
181.037210662555,C00819,M+Cl[-],0.000789337444984994
110.025327398277,C00986,M+K-2H[-],1.96681830004763e-05
153.019653892974,C00719,M+K-2H[-],0.000293173485999887
153.019653892974,C00183,M+K-2H[-],0.000293173485999887
153.019653892974,C00156,M-H+O[-],0.000320359743994914
153.019653892974,C00628,M-H[-],0.000330359743998088
153.019653892974,C05585,M-H+O[-],0.000320359743994914
208.985164966675,C00417,M+Cl[-],0.000135033324994538
389.232974101032,C01176,M+CH3COO[-],0.00017910103201757
389.232974101032,C03205,M+CH3COO[-],0.00017910103201757
389.232974101032,C05498,M+CH3COO[-],0.00017910103201757
279.233350766875,C01595,M-H[-],0.000427233644984426
130.050897397891,C00186,M+ACN-H[-],7.1135338998829e-05
130.050897397891,C00577,M+ACN-H[-],7.1135338998829e-05
130.050897397891,C01013,M+ACN-H[-],7.1135338998829e-05
130.050897397891,C00430,M-H[-],2.61353389987562e-05
130.050897397891,C00148,M-H+O[-],3.61353390019303e-05
130.050897397891,C00763,M-H+O[-],3.61353390019303e-05
130.050897397891,C01110,M-H[-],2.61353389987562e-05
130.050897397891,C01157,M-H[-],2.61353389987562e-05
130.050897397891,C01165,M-H[-],2.61353389987562e-05
130.050897397891,C05147,M-H[-],2.61353389987562e-05
130.050897397891,C03440,M-H[-],2.61353389987562e-05
130.050897397891,C00184,M+ACN-H[-],7.1135338998829e-05
130.050897397891,C00256,M+ACN-H[-],7.1135338998829e-05
168.077433470537,C21028,M+ACN-H[-],0.000435062693014743
168.077433470537,C01152,M-H[-],0.00039006269301467
163.040459390877,C05582,M-H2O-H[-],0.000435857647033799
163.040459390877,C05583,M-H2O-H[-],0.000435857647033799
163.040459390877,C00166,M-H[-],0.000435857647005378
163.040459390877,C02763,M-H[-],0.000435857647005378
188.035907577463,C01252,M-H2O-H[-],0.000584044233022496
188.035907577463,C14800,M-H[-],0.000584044233022496
188.035907577463,C14801,M-H2O-H[-],0.000584044233022496
197.00931781352,C00956,M+K-2H[-],0.000429252940023161
255.089763496324,C05401,M(S34)-H[-],0.00103996309400145
255.089763496324,C05401,M(Cl37)-H[-],0.000360036905988181
139.051197664945,C05827,M-H+O[-],0.000135868285013885
139.051197664945,C05828,M-H[-],0.000125868285010711
481.299653288878,C18043,M-H+O[-],0.00031975564803588
190.036371019766,C01042,M-H+O[-],0.000637486535993048
365.105226057864,C00021,M-H2O-H[-],0.00150252463402012
136.040862375273,C00108,M-H[-],0.000438842043024579
239.077631491236,C00031,M+CH3COO[-],0.000936491235989934
239.077631491236,C00221,M+CH3COO[-],0.000936491235989934
239.077631491236,C00267,M+CH3COO[-],0.000936491235989934
239.077631491236,C00095,M+CH3COO[-],0.000936491235989934
239.077631491236,C00159,M+CH3COO[-],0.000936491235989934
239.077631491236,C00124,M+CH3COO[-],0.000936491235989934
239.077631491236,C00137,M+CH3COO[-],0.000936491235989934
239.077631491236,C00984,M+CH3COO[-],0.000936491235989934
239.077631491236,C07480,M+CH3COO[-],0.000363508763996379
239.077631491236,C13747,M+CH3COO[-],0.000363508763996379
239.077631491236,C00864,M+Na-2H[-],0.000515575224028453
237.060695581231,C00198,M+CH3COO[-],0.000299418769003523
237.060695581231,C01040,M+CH3COO[-],0.000299418769003523
139.004184825277,C01205,M+K-2H[-],6.22411830022429e-05
139.004184825277,C00334,M+K-2H[-],6.22411830022429e-05
139.004184825277,C01026,M+K-2H[-],6.22411830022429e-05
139.004184825277,C02356,M+K-2H[-],6.22411830022429e-05
139.004184825277,C03284,M+K-2H[-],6.22411830022429e-05
116.05132651668,C00148,M(S34)-H[-],0.000497016549999785
116.05132651668,C00763,M(S34)-H[-],0.000497016549999785
142.051397912617,C00232,M+ACN-H[-],0.000429379387014706
142.051397912617,C00109,M+ACN-H[-],0.000429379387014706
142.051397912617,C00164,M+ACN-H[-],0.000429379387014706
142.051397912617,C00349,M+ACN-H[-],0.000429379387014706
142.051397912617,C06002,M+ACN-H[-],0.000429379387014706
142.051397912617,C00956,M-H2O-H[-],0.000474379387014778
142.051397912617,C00450,M-H+O[-],0.000464379387011604
187.061579302845,C05587,M+Na-2H[-],0.000467763615034755
187.061579302845,C00255,M-2H[2-],0.000294230385009087
222.077736851309,C01132,M(S34)-H[-],0.00068668192099608
222.077736851309,C00140,M(S34)-H[-],0.00068668192099608
222.077736851309,C00645,M(S34)-H[-],0.00068668192099608
222.077736851309,C05582,M+ACN-H[-],0.000568318079018582
222.077736851309,C05583,M+ACN-H[-],0.000568318079018582
203.128673411439,C06423,M+CH3COO[-],0.000378411438987314
151.040634813108,C00121,M(S34)-H[-],0.000688720121985398
151.040634813108,C00181,M(S34)-H[-],0.000688720121985398
151.040634813108,C00259,M(S34)-H[-],0.000688720121985398
151.040634813108,C00309,M(S34)-H[-],0.000688720121985398
151.040634813108,C00310,M(S34)-H[-],0.000688720121985398
151.040634813108,C00312,M(S34)-H[-],0.000688720121985398
151.040634813108,C00642,M-H[-],0.000611279878000914
151.040634813108,C03765,M-H+O[-],0.00060127987799774
151.040634813108,C04043,M-H[-],0.000611279878000914
151.040634813108,C05576,M-H2O-H[-],0.000611279878029336
151.040634813108,C05852,M-H[-],0.000611279878000914
151.040634813108,C07086,M-H+O[-],0.00060127987799774
115.076995470037,C02373,M-H+O[-],0.000561936806988683
219.04955703875,C00322,M+CH3COO[-],0.000937961250002672
373.124810994297,C00921,M+CH3COO[-],0.00118400570306676
149.061237027461,C06459,M-H2O-H[-],0.00011349423101592
305.247833768376,C03242,M-H[-],0.00078976485400517
285.079910629974,C00378,M+Na-2H[-],0.000163563514036014
500.275806497118,C01921,M+Cl[-],0.00209350288201904
131.035420339149,C00121,M-H2O-H[-],0.000496805919027565
131.035420339149,C00181,M-H2O-H[-],0.000496805919027565
131.035420339149,C00259,M-H2O-H[-],0.000496805919027565
131.035420339149,C00309,M-H2O-H[-],0.000496805919027565
131.035420339149,C00310,M-H2O-H[-],0.000496805919027565
131.035420339149,C00312,M-H2O-H[-],0.000496805919027565
131.035420339149,C00141,M-H+O[-],0.00048680591899597
333.224714830781,C05138,M(S34)-H[-],0.00109129755105641
333.224714830781,C05138,M(Cl37)-H[-],0.000308702448990061
333.224714830781,C05485,M(S34)-H[-],0.00109129755105641
333.224714830781,C05485,M(Cl37)-H[-],0.000308702448990061
333.224714830781,C18038,M(S34)-H[-],0.00109129755105641
333.224714830781,C18038,M(Cl37)-H[-],0.000308702448990061
333.224714830781,C18040,M(S34)-H[-],0.00109129755105641
333.224714830781,C18040,M(Cl37)-H[-],0.000308702448990061
333.224714830781,C22831,M(S34)-H[-],0.00109129755105641
333.224714830781,C22831,M(Cl37)-H[-],0.000308702448990061
315.088248139844,C14874,M-H2O-H[-],0.00117539338600636
119.050736786027,C00601,M-H[-],0.000513252796991992
198.077860312543,C00788,M-H+O[-],0.000726779313026782
198.077860312543,C05589,M-H+O[-],0.000726779313026782
135.045863679903,C01801,M(S34)-H[-],0.000559853326990378
188.092502542974,C00408,M+CH3COO[-],0.000207542973981845
188.092502542974,C05936,M+CH3COO[-],0.000207542973981845
188.092502542974,C00418,M+ACN-H[-],0.000365990256000259
181.098844882674,C00315,M+K-2H[-],2.18378602312441e-06
163.040773663775,C05582,M-H2O-H[-],0.000750130545043248
163.040773663775,C05583,M-H2O-H[-],0.000750130545043248
163.040773663775,C00166,M-H[-],0.000750130545014827
163.040773663775,C02763,M-H[-],0.000750130545014827
187.134628305525,C01571,M-H+O[-],0.00069477229502013
182.046059670283,C00047,M+K-2H[-],0.000387396177018218
182.046059670283,C00108,M+HCOO[-],0.000714670283002761
182.046059670283,C00250,M-H+O[-],0.000226137053005004
182.046059670283,C00847,M-H[-],0.000136137053004859
182.046059670283,C00253,M+CH3COO[-],0.00076467028299021
182.046059670283,C07446,M+CH3COO[-],0.00076467028299021
147.03023642169,C02266,M-H[-],0.000312888460001659
147.03023642169,C00450,M+Na-2H[-],0.000510644770002955
147.03023642169,C02630,M-H[-],0.000312888460001659
87.0091889970332,C02670,M-2H[2-],0.000415463803193461
87.0091889970332,C03289,M-2H[2-],0.000415463803193461
168.030848934868,C00077,M+K-2H[-],1.86840799187848e-06
168.030848934868,C00515,M+K-2H[-],1.86840799187848e-06
168.030848934868,C00632,M-H+O[-],0.000615401638015101
122.025568295949,C16632,M-H+O[-],0.000365237281016562
122.025568295949,C11736,M-2H[2-],0.00024476271899232
122.025568295949,C12739,M-2H[2-],0.00024476271899232
243.196648322324,C06424,M-H+O[-],0.000114789093998979
138.019573645184,C02220,M-H2O-H[-],4.98880459645079e-05
138.019573645184,C00253,M-H+O[-],5.98880459961038e-05
138.019573645184,C07446,M-H+O[-],5.98880459961038e-05
457.332907214749,C15808,M-H+O[-],0.000573681519028924
245.078406127578,C00120,M(Cl37)-H[-],0.000282594348021803
245.078406127578,C16635,M(C13)-H[-],0.00108259434801994
126.020173768665,C00940,M-H2O-H[-],0.00055023543499999
383.154098281866,C04555,M-H+O[-],0.000764748636015611
215.068031127363,C01042,M+ACN-H[-],0.000662594133018501
207.050643704785,C02266,M+CH3COO[-],0.000148704784976417
207.050643704785,C02630,M+CH3COO[-],0.000148704784976417
431.317295483741,C01673,M-H+O[-],0.000661950511016585
431.317295483741,C07712,M-H+O[-],0.000661950511016585
431.317295483741,C18231,M-H[-],0.000571950511016439
431.317295483741,C04722,M-H2O-H[-],0.00067195051104818
431.317295483741,C17331,M-H+O[-],0.000661950511016585
431.317295483741,C17332,M-H+O[-],0.000661950511016585
431.317295483741,C17333,M-H+O[-],0.000661950511016585
431.317295483741,C17335,M-H[-],0.000571950511016439
431.317295483741,C17336,M-H+O[-],0.000661950511016585
431.317295483741,C17339,M-H+O[-],0.000661950511016585
475.343141940993,C01673,M+CH3COO[-],0.000846940992971668
475.343141940993,C07712,M+CH3COO[-],0.000846940992971668
475.343141940993,C17331,M+CH3COO[-],0.000846940992971668
475.343141940993,C17332,M+CH3COO[-],0.000846940992971668
475.343141940993,C17333,M+CH3COO[-],0.000846940992971668
475.343141940993,C17336,M+CH3COO[-],0.000846940992971668
475.343141940993,C17339,M+CH3COO[-],0.000846940992971668
210.076503598422,C05576,M+ACN-H[-],0.000664934807986128
210.076503598422,C00079,M+HCOO[-],0.000141401578019895
210.076503598422,C16586,M-H+O[-],0.00062993480798923
319.226916450583,C00219,M-H+O[-],0.00091708264699264
319.226916450583,C04742,M-H[-],0.000907082646961044
319.226916450583,C04805,M-H[-],0.000907082646961044
319.226916450583,C14748,M-H[-],0.000907082646961044
319.226916450583,C14749,M-H[-],0.000907082646961044
319.226916450583,C14768,M-H[-],0.000907082646961044
319.226916450583,C14769,M-H[-],0.000907082646961044
319.226916450583,C14770,M-H[-],0.000907082646961044
319.226916450583,C14771,M-H[-],0.000907082646961044
319.226916450583,C14772,M-H2O-H[-],0.000907082646961044
319.226916450583,C14773,M-H2O-H[-],0.000907082646961044
319.226916450583,C14774,M-H2O-H[-],0.000907082646961044
319.226916450583,C14775,M-H2O-H[-],0.000907082646961044
319.226916450583,C14777,M-H[-],0.000907082646961044
319.226916450583,C14778,M-H[-],0.000907082646961044
258.072107382656,C00475,M-H+O[-],0.0010261505739777
279.232190932891,C01595,M-H[-],0.00073260033900624
227.056564119219,C00544,M+CH3COO[-],0.000969119218979131
227.056564119219,C01161,M+CH3COO[-],0.000969119218979131
227.056564119219,C05577,M+CH3COO[-],0.000969119218979131
227.056564119219,C05582,M+HCOO[-],0.001019119218995
227.056564119219,C05583,M+HCOO[-],0.001019119218995
379.210472844453,C05949,M+HCOO[-],0.00157215554702361
251.08917322668,C20239,M+ACN-H[-],0.000595306549996621
145.098709234609,C00047,M-H[-],0.000485701379005832
145.098709234609,C02714,M-H+O[-],0.000475701379002658
153.056397436408,C00379,M(S34)-H[-],0.000626096822003319
153.056397436408,C00532,M(S34)-H[-],0.000626096822003319
337.107552211094,C00170,M+ACN-H[-],0.00131632213600597
337.107552211094,C04079,M-H+O[-],1.8677864034089e-05
103.004142957026,C00022,M-H+O[-],0.000509423795989505
103.004142957026,C01146,M-H[-],0.000419423796003571
103.004142957026,C00383,M-H[-],0.000419423796003571
103.004142957026,C00222,M-H+O[-],0.000509423795989505
103.004142957026,C00168,M-H[-],0.000419423796003571
226.108100345977,C05587,M+CH3COO[-],0.000205345976979743
194.046157518169,C00628,M+ACN-H[-],0.000288984939004422
194.046157518169,C00822,M-H[-],0.000233984939001175
194.046157518169,C05578,M+HCOO[-],0.000812518168999077
284.089352390547,C00299,M+ACN-H[-],0.000583857316996728
284.089352390547,C02067,M+ACN-H[-],0.000583857316996728
293.117117468769,C00831,M-H+O[-],0.000516064461010046
136.00789757332,C00097,M-H+O[-],0.000564040090011986
141.013416211257,C06001,M+Cl37[-],0.000216211256997667
141.013416211257,C05984,M+Cl37[-],0.000216211256997667
141.013416211257,C01089,M+Cl37[-],0.000216211256997667
199.011015626445,C11821,M-H+O[-],8.20932149849796e-05
175.036651369452,C00438,M-H[-],0.000627836222008682
175.036651369452,C00135,M+Na-2H[-],0.000295697008027673
302.067080030312,C00212,M+Cl[-],0.00138003031202061
302.067080030312,C00330,M+Cl[-],0.00138003031202061
147.066141497102,C00246,M+CH3COO[-],0.000446497101989962
147.066141497102,C00418,M-H[-],0.000182036127995389
349.23768739851,C00523,M+CH3COO[-],0.000207601490046727
349.23768739851,C03917,M+CH3COO[-],0.000207601490046727
349.23768739851,C04295,M+CH3COO[-],0.000207601490046727
349.23768739851,C04373,M+CH3COO[-],0.000207601490046727
349.23768739851,C05293,M+CH3COO[-],0.000207601490046727
349.23768739851,C05476,M-H[-],0.000736134720000337
349.23768739851,C00219,M+HCOO[-],0.000157601490059278
349.23768739851,C22832,M-H+O[-],0.000746134720031932
387.21687782625,C16545,M(C13)-H[-],0.000954293020015484
282.114093886406,C05340,M+Cl37[-],0.000606113593960345
169.062511044033,C04281,M+ACN-H[-],0.00064251080300437
169.062511044033,C02237,M+ACN-H[-],0.00064251080300437
169.062511044033,C04282,M+ACN-H[-],0.00064251080300437
169.062511044033,C01879,M+ACN-H[-],0.00064251080300437
212.056971534334,C00355,M-H+O[-],0.000538001103990382
236.0767723172,C02700,M(C13)-H[-],0.000948783970017075
236.0767723172,C00257,M+ACN-H[-],0.000796216029982588
236.0767723172,C00800,M+ACN-H[-],0.000796216029982588
236.0767723172,C01132,M-H+O[-],0.00076121602998569
236.0767723172,C00140,M-H+O[-],0.00076121602998569
236.0767723172,C00645,M-H+O[-],0.00076121602998569
236.076893617225,C02700,M(C13)-H[-],0.00107008399501751
236.076893617225,C00257,M+ACN-H[-],0.000674916004982151
236.076893617225,C00800,M+ACN-H[-],0.000674916004982151
236.076893617225,C01132,M-H+O[-],0.000639916004985253
236.076893617225,C00140,M-H+O[-],0.000639916004985253
236.076893617225,C00645,M-H+O[-],0.000639916004985253
167.002721015844,C16630,M+Cl[-],0.000321015844008343
167.002721015844,C02380,M-H+O[-],0.000612517386002764
314.064442265175,C00341,M(C13)-H[-],8.12680549984179e-05
314.064442265175,C03492,M-H+O[-],0.000191268055004912
314.064442265175,C03691,M-2H[2-],0.000618731944996398
125.036071167606,C05512,M-2H[2-],0.000397634375985945
125.036071167606,C00178,M-H[-],0.000447634375987604
125.036071167606,C02835,M-H[-],0.000447634375987604
125.036071167606,C05130,M-H+O[-],0.00043763437598443
473.327548348604,C22112,M+HCOO[-],0.000903348603969789
101.024599339785,C00232,M-H[-],0.000175806554992164
101.024599339785,C00109,M-H[-],0.000175806554992164
101.024599339785,C00164,M-H[-],0.000175806554992164
101.024599339785,C00349,M-H[-],0.000175806554992164
101.024599339785,C06002,M-H[-],0.000175806554992164
87.045543330207,C00246,M-H[-],0.000419796976984799
131.03514185549,C00121,M-H2O-H[-],0.000218322260025161
131.03514185549,C00181,M-H2O-H[-],0.000218322260025161
131.03514185549,C00259,M-H2O-H[-],0.000218322260025161
131.03514185549,C00309,M-H2O-H[-],0.000218322260025161
131.03514185549,C00310,M-H2O-H[-],0.000218322260025161
131.03514185549,C00312,M-H2O-H[-],0.000218322260025161
131.03514185549,C00141,M-H+O[-],0.000208322259993565
163.061797085303,C00794,M-H2O-H[-],0.000673552073010342
163.061797085303,C01019,M-H[-],0.000573552073007022
163.061797085303,C01697,M-H2O-H[-],0.000673552073010342
163.061797085303,C00418,M-H+O[-],0.000563552073003848
195.051596531706,C00031,M-H+O[-],0.000562998475999166
195.051596531706,C00221,M-H+O[-],0.000562998475999166
195.051596531706,C00267,M-H+O[-],0.000562998475999166
195.051596531706,C00257,M-H[-],0.00057299847600234
195.051596531706,C00800,M-H[-],0.00057299847600234
195.051596531706,C00095,M-H+O[-],0.000562998475999166
195.051596531706,C00159,M-H+O[-],0.000562998475999166
195.051596531706,C00124,M-H+O[-],0.000562998475999166
195.051596531706,C00137,M-H+O[-],0.000562998475999166
195.051596531706,C00984,M-H+O[-],0.000562998475999166
195.051596531706,C00262,M+CH3COO[-],0.000198468294001941
195.051596531706,C07480,M-H+O[-],0.000737001523987146
195.051596531706,C13747,M-H+O[-],0.000737001523987146
195.051596531706,C16356,M-H[-],0.000727001523983972
195.051596531706,C16360,M-H[-],0.000727001523983972
203.056566906873,C00788,M+Na-2H[-],0.000380159586995887
203.056566906873,C05589,M+Na-2H[-],0.000380159586995887
172.061319816998,C03912,M+CH3COO[-],0.000324816997988364
172.061319816998,C00450,M+HCOO[-],0.000374816998004235
172.061319816998,C03564,M+CH3COO[-],0.000324816997988364
157.025940154928,C00337,M-H[-],0.000416621698008157
157.025940154928,C00438,M-H2O-H[-],0.000516621698039899
157.025940154928,C07054,M+Na-2H[-],0.000406911531996457
159.078028517852,C00188,M+ACN-H[-],0.000559984622015008
159.078028517852,C05519,M+ACN-H[-],0.000559984622015008
