p.value,m.z,t.score,pos_inx
0.0698592117295695,230.101898803652,2.00479678294314,1
0.0712053117491967,264.206538129375,-1.93906963053106,1
0.071356778705831,198.088225000735,-1.91629142145487,1
0.0733518329244684,360.177237411494,1.98095025181623,1
0.0739820039273544,470.26783474044,-1.92031626019237,1
0.0750466317393435,263.164300446914,-1.89362733198665,1
0.0752560133365087,205.09714703001,74,1
0.0752560133365087,431.322493063828,26,1
0.0752560133365087,144.066091219258,74,1
0.0752560133365087,369.150333098997,74,1
0.0752560133365087,379.16007364125,74,1
0.0752560133365087,371.257907696782,74,1
0.0758092853823904,397.192808700514,-1.9237436475634,1
0.0767087030357879,195.076997202617,-1.94503224623776,1
0.0782494662814593,238.144634471074,1.92594342737542,1
0.0784702898220616,309.164907750474,1.93269776248618,1
0.0791124135400399,278.106974250326,-1.89939304523134,1
0.0792156259155086,654.33511325071,-1.91698103925632,1
0.079267804978898,436.328520759384,1.92123867513039,1
0.0800517657732616,253.216336922112,-1.85508652299148,1
0.0810368219132014,265.143948005358,-1.84852070181548,1
0.0812649479028041,331.190288254649,1.92723892252384,1
0.0819366492373274,245.128744123069,1.84458223028159,1
0.0826036823014984,176.091228669255,1.84852651029019,1
0.082613843769023,199.060417028008,1.92146734831712,1
0.0833220211709907,238.107578430156,-1.86967929534574,1
0.0833780773511395,253.179933876004,-1.8919016398256,1
0.0835510166328467,245.160585629113,1.9106356947341,1
0.0838910552196118,196.146242920128,-1.86006735505057,1
0.0842298719817749,415.153742975103,1.91345962757718,1
0.0844726317426965,271.190495871007,-1.90327550670856,1
0.0847471617941336,236.111978485298,1.8721971168415,1
0.0855476766815634,247.110720436852,1.82868474680428,1
0.0859156486915364,195.113206098687,-1.81694097747247,1
0.0860955295337078,407.201811451684,1.89666596100228,1
0.0869636917863283,141.066252631646,-1.87197315194207,1
0.0875510721284517,253.094421315888,1.84568105745942,1
0.0883248073680362,484.242010111641,-1.8968306308356,1
0.0884500627911354,155.081840150857,1.80856318853781,1
0.0887263857173522,209.271163465012,-1.81873094009668,1
0.0888664172147332,125.023859537891,-1.80153305614927,1
0.0890028138286643,101.060177456377,-1.83160787547112,1
0.0892095520578493,352.179639922969,27,1
0.0892095520578493,206.117861018828,73,1
0.0892095520578493,298.097707578829,27,1
0.0892095520578493,282.135454105383,73,1
0.0892095520578493,188.082500079102,73,1
0.0892095520578493,348.289572192158,73,1
0.0892095520578493,254.121474461523,73,1
0.0892095520578493,465.231047272969,73,1
0.0892095520578493,597.36543984514,27,1
0.0892095520578493,576.378463460156,73,1
0.0892095520578493,319.153678821328,27,1
0.0892095520578493,215.10314445168,27,1
0.0892095520578493,259.096738405395,73,1
0.0892095520578493,812.610915950938,73,1
0.0892095520578493,353.302443910732,73,1
0.0892095520578493,813.683397405781,27,1
0.0892095520578493,322.273862075177,73,1
0.0895916453342379,391.204142927304,1.8716729449086,1
0.0899384439186248,462.259547712197,-1.88643810223437,1
0.0900678119678797,225.124073702097,-1.7924596094787,1
0.0903661729083047,293.210574677266,1.81937477845592,1
0.09057688559497,641.508853629955,-1.78894081666063,1
0.0910819378625339,345.205821758443,1.86543973044129,1
0.0912733519024155,221.081827722912,-1.79496551197758,1
0.0914053553673795,378.165821634688,-1.81239334915495,1
0.0918181855901123,204.066152506143,-1.80997467512123,1
0.0923129825702648,144.149032593398,-1.8230181955243,1
0.0923517712847344,233.150511753094,1.85517165729735,1
0.0929056914298794,340.045591045477,-1.77627512283914,1
0.0935517253041542,195.102471164704,-1.7796620310744,1
0.0938488791872037,257.15082595065,-1.80500108505993,1
0.0947171444519344,261.110947005391,-1.78352411267762,1
0.0949813625027311,319.189677148984,1.82602953578873,1
0.0958057357099071,190.11920266745,1.78293877313478,1
0.0963016050503504,135.117337115967,1.79842584401448,1
0.0966051858057947,382.196225430909,1.76013643341832,1
0.096876041311653,195.066040992729,1.8341824159313,1
0.0969804933421258,384.217327668359,-1.78306629488089,1
0.0989604058914523,265.179933082657,1.75134047282871,1
0.0992237955778709,295.151962415463,1.8059304348852,1
0.0994267791296274,286.163418639453,-1.80856405197672,1
0.0995334856847709,298.086344097577,1.76907264025158,1
0.0995549713200539,139.087233396716,-1.77958638702633,1
0.0997568907383188,395.179948605163,-1.75014451794747,1
0.100588918972596,411.178210258539,-1.7613763635736,1
0.100958140592622,537.251448716115,-1.76000444319389,1
0.101894894844032,299.185004822488,-1.76972434089375,1
0.10211578922659,135.081456345977,-1.77377993310742,1
0.10215027335855,278.106198550938,-1.7224690235702,1
0.103340923984515,280.263594720166,-1.73112198078237,1
0.103672436595672,333.110276844517,1.74043928923121,1
0.103736960617982,151.112011216921,-1.73048119472248,1
0.104153119452516,231.101924755469,-1.75070458871947,1
0.10449072647589,271.170142849278,1.73273135738961,1
0.104516474366561,148.076151206253,1.73711581635893,1
0.104920739715291,367.295290759749,1.75556015486147,1
0.105066367242066,220.137080683401,-1.7367561116415,1
0.105122431747819,180.066031037083,28,1
0.105122431747819,268.104090525259,72,1
0.105122431747819,158.117950772424,28,1
0.105122431747819,253.028324040117,72,1
0.105122431747819,280.165973424375,72,1
0.105122431747819,276.134650421163,72,1
0.105122431747819,251.031573373927,72,1
0.105122431747819,443.348590930859,72,1
0.105122431747819,748.618397172031,28,1
0.105122431747819,303.036890855781,72,1
0.105122431747819,503.348068872879,72,1
0.105122431747819,774.593977763308,72,1
0.105122431747819,80.0495842492969,28,1
0.105749348306805,439.357521479644,1.75216211949642,1
0.106437192135674,413.304476905156,1.75900610161111,1
0.10730410511321,237.123751269291,-1.72131950168511,1
0.107636844214668,217.133943576133,-1.73343903967312,1
0.107822632023834,248.08439003853,1.74978040604719,1
0.108475256952685,146.060277728684,1.72455861024457,1
0.108507696874731,101.05996376038,1.76525413540924,1
0.108531247968538,334.310715992578,-1.70181901839563,1
0.110245056690233,220.040399527168,-1.68048910746776,1
0.110344590596411,162.055485900464,1.67941713850154,1
0.110492785546563,146.081687647382,1.68097279149137,1
0.111674290876317,161.092687853519,-1.68156759709622,1
0.112004171218206,142.086767233556,1.7424835654447,1
0.112781669433008,233.062891047497,1.66940091132981,1
0.114047150481544,196.144985306894,-1.66234908246175,1
0.116137661522417,114.066331736284,-1.71934217303056,1
0.116971800410928,183.066386654174,1.70033533842795,1
0.11713362138435,317.268503941283,1.69519688392587,1
0.117297948286165,287.16472106709,1.66849670293023,1
0.117404855978888,293.186013196995,-1.64594340599222,1
0.11819416924738,408.156904643465,1.657231791006,1
0.118864152229169,317.21097571748,1.65206441571532,1
0.11941746701394,367.29554095916,1.68423082679731,1
0.120215986522456,282.169978190156,-1.68917174458008,1
0.120801833206016,269.098477738773,-1.63284327874823,1
0.120812094062179,153.128141296783,-1.6285740509088,1
0.121697197004359,181.086538448505,-1.62574445844585,1
0.121697197004359,181.086554461745,-1.62574445844585,1
0.121927709231926,469.348558197188,1.6798148476616,1
0.122889967730194,269.088097740469,1.62821640003807,1
0.123005477494642,353.136369389141,71,1
0.123005477494642,345.278434013231,71,1
0.123005477494642,226.082787936788,71,1
0.123005477494642,123.092361797799,71,1
0.123005477494642,380.119373419058,71,1
0.123005477494642,406.199934054539,71,1
0.123005477494642,326.15300767273,71,1
0.123005477494642,327.159455550234,71,1
0.123005477494642,207.185788914102,71,1
0.123005477494642,357.278678000248,71,1
0.123005477494642,491.244046231193,71,1
0.123005477494642,491.244259950487,71,1
0.123005477494642,375.191371746719,71,1
0.123005477494642,285.075845602134,71,1
0.123005477494642,345.278633548754,71,1
0.123005477494642,468.342981948371,71,1
0.123005477494642,393.225462888516,71,1
0.123005477494642,251.200827021421,71,1
0.123005477494642,247.140280925117,71,1
0.123005477494642,221.165663214842,29,1
0.123005477494642,337.160786794082,71,1
0.123005477494642,365.302474763724,71,1
0.123005477494642,300.28977948811,71,1
0.123005477494642,357.152587307362,71,1
0.123005477494642,312.190020223518,71,1
0.123454693646861,227.175714073674,1.66428684337417,1
0.126063829562505,251.035656944666,1.60810465221581,1
0.126330574857449,317.097433528307,-1.6077070540202,1
0.126341245335331,243.037836584141,1.65100965136251,1
0.12663008423387,218.121456537893,-1.61486875986152,1
0.126679836208946,123.055805652524,-1.60250258433114,1
0.127025745512962,225.221770843068,-1.6133860343235,1
0.127037943134192,447.156285499573,-1.62664809875042,1
0.127805081354617,239.113995039605,-1.60878648762603,1
0.128661329324414,242.113453064244,1.6456735084397,1
0.129458208895021,146.117969815003,1.6162223750849,1
0.129689073463806,286.155330986365,1.64030556442599,1
0.129698967234041,499.288302166147,1.63143533351552,1
0.130349922912206,181.0870289889,-1.59425218600679,1
0.130540468287075,336.325810824284,1.61403429235016,1
0.131616461830512,343.131945144564,-1.58142336855455,1
0.13166738102554,327.022642358819,-1.58391155236393,1
0.132487448663443,228.027532203691,-1.58226980417602,1
0.13317237171805,267.121802039474,-1.59431854450552,1
0.133384536507384,179.045947717941,-1.6043276171858,1
0.133902854951627,281.247648726394,1.61697977212248,1
0.134102946061275,211.133657447343,-1.5978166469664,1
0.134754831457604,347.24263989045,-1.58489330893742,1
0.135578602084283,311.196244925573,1.62385565164798,1
0.135841958761221,371.096837799579,-1.58963413599955,1
0.136624309536299,328.320589514252,-1.6034274716467,1
0.136652915452675,196.06382075245,-1.59492038961998,1
0.136827444616731,252.107625654898,1.59622852410281,1
0.137100650369864,457.368108341461,1.61519936026067,1
0.137131066126637,210.099189592433,-1.57796162699997,1
0.138143043748093,486.260655532969,-1.56095891143286,1
0.138402735038777,180.069472829609,-1.57717220872912,1
0.139543999872873,319.226536898531,1.60337431141601,1
0.139574601764008,104.070909904883,1.55059051450224,1
0.139946244980469,205.118716245859,1.60768783581578,1
0.140981492827091,179.071088689236,-1.54216372002094,1
0.140981492827091,179.071107199049,-1.54216372002094,1
0.141070124484288,185.128927072567,-1.54911490119941,1
0.141554986590229,337.212125455313,-1.58510426212268,1
0.141969596021015,344.316083099512,-1.54014821273281,1
0.14286133229147,192.10630314457,1.58263774604405,1
0.142994735286295,410.291381166797,1.56069732821831,1
0.143140141592154,599.426882342764,70,1
0.143140141592154,177.138898317734,70,1
0.143140141592154,603.535475532375,30,1
0.143140141592154,173.097207579922,30,1
0.143140141592154,265.154072690453,70,1
0.143140141592154,284.139208886563,30,1
0.143140141592154,373.206807559453,70,1
0.143140141592154,226.11413062332,30,1
0.143140141592154,904.587508888438,70,1
0.143140141592154,142.061800159236,70,1
0.143140141592154,133.050020602446,30,1
0.143140141592154,221.081486109023,30,1
0.143140141592154,146.154362818542,30,1
0.143140141592154,480.345487218303,70,1
0.143140141592154,97.1014028114765,70,1
0.143140141592154,379.115229790547,70,1
0.143140141592154,361.186193240234,70,1
0.143140141592154,154.086603160091,70,1
0.143140141592154,744.589428575413,70,1
0.143140141592154,766.571010846933,70,1
0.143140141592154,530.326043365843,70,1
0.143140141592154,780.587431916911,30,1
0.143140141592154,345.167832398111,70,1
0.143140141592154,329.054581112322,30,1
0.143631246379665,376.321069970519,1.58369127278166,1
0.143708298622288,339.250731777458,-1.56977105361104,1
0.14483416310269,459.219395967125,1.53030101516086,1
0.145139313749264,387.289232666791,-1.53324974955709,1
0.145479917156648,420.226668692188,-1.52711242780035,1
0.146852490966487,287.161374197834,-1.52576594274546,1
0.146960141309635,413.340334047591,1.56221408975711,1
0.147008590408294,257.11332899577,-1.51763719873346,1
0.148140900345729,317.096653789296,-1.52482157777741,1
0.148643627436131,165.091772017707,1.54362632739851,1
0.14879302598144,393.167173369154,-1.51795032420465,1
0.150552636622248,395.203155347757,1.52722220636045,1
0.151200667634769,458.399464373446,1.5163558170371,1
0.151300620770058,239.128113434002,-1.49968916660489,1
0.151468737803431,236.053394083278,1.50510155666496,1
0.151507964480881,380.188963288824,-1.49927535213758,1
0.151948561854395,281.097198352146,1.49613462787194,1
0.152096882733918,261.123650269848,-1.53709491538334,1
0.152560626516616,329.247681363812,-1.51652366798254,1
0.15280181090706,281.189930297283,1.54736672435108,1
0.152914615459578,227.106809768759,1.53992562148171,1
0.153167645900675,227.055347384994,-1.54094862689549,1
0.153484830303432,260.149333273088,-1.49158462636234,1
0.154402065314602,298.274003891212,-1.50058974218562,1
0.156833333420966,211.10836202118,-1.48131702271539,1
0.157117915978674,400.215347309611,-1.48696262864506,1
0.157172190796561,247.026940660234,-1.47857007856785,1
0.157219626681119,458.243589244259,1.51108267239213,1
0.157718209868862,335.221991881267,1.49166388148076,1
0.159793223776716,373.188391873047,-1.48544200396191,1
0.159903595431335,137.10783901873,1.48794008854689,1
0.159924410944832,213.112729200879,-1.46593588305483,1
0.160620187315881,360.153983866918,1.50142971826509,1
0.161546762879298,215.127222872659,-1.46796006826339,1
0.161942349696358,178.090260211735,-1.46441956808326,1
0.161971688808677,219.174597104141,1.50957995410626,1
0.1626760144469,219.112748140599,-1.45979965559059,1
0.162883333645977,262.128454634341,1.46170714992396,1
0.163318239488106,190.086905985118,-1.45860418634557,1
0.163534850413304,595.349749882475,-1.4659913969156,1
0.164121324639755,251.164033315323,1.47896927567862,1
0.165270796331238,251.13928061172,-1.46026781027781,1
0.165493948775683,148.111827715352,31,1
0.165493948775683,595.342266573125,69,1
0.165493948775683,323.163941172031,69,1
0.165493948775683,174.087904613263,69,1
0.165493948775683,354.10984268104,69,1
0.165493948775683,405.351726102734,69,1
0.165493948775683,297.228131618841,69,1
0.165493948775683,131.129419410937,69,1
0.165493948775683,509.254174463047,69,1
0.165493948775683,198.159309686328,31,1
0.165493948775683,670.610864794601,31,1
0.165493948775683,288.169363067715,31,1
0.165493948775683,464.358921725391,69,1
0.165493948775683,612.555015276807,31,1
0.165493948775683,321.193800542846,31,1
0.165493948775683,604.325453881406,69,1
0.165493948775683,130.086903209141,31,1
0.165493948775683,246.170374047857,69,1
0.165493948775683,243.101768461523,69,1
0.165493948775683,345.241840200597,69,1
0.165493948775683,473.235782927757,69,1
0.165493948775683,179.068372495273,31,1
0.165493948775683,334.13979580217,69,1
0.165493948775683,302.247944798305,69,1
0.165493948775683,579.257874406875,69,1
0.165493948775683,482.327105398501,69,1
0.165493948775683,174.896313362789,69,1
0.165493948775683,310.138990225933,69,1
0.165493948775683,369.152024756641,69,1
0.165493948775683,228.100966954883,31,1
0.165493948775683,577.519979219705,31,1
0.165594275275084,351.252615925291,-1.46285187777464,1
0.165615812038465,334.237813975836,1.49536227185378,1
0.165869006897094,461.285228076331,-1.45268210782381,1
0.165886087897251,167.070963409415,-1.44559969542174,1
0.166185406618077,178.053375730817,-1.44454349513838,1
0.167156275753723,413.153961419542,-1.4632190440173,1
0.167436974570075,443.24808028,1.455707019175,1
0.167481177587707,250.091316207773,1.46613342096128,1
0.168292660188038,250.128587462683,-1.43573256932958,1
0.168902730729711,157.086682920938,-1.48663178926424,1
0.169932232902689,422.171212917001,1.43737339155921,1
0.170732621609794,344.315522493476,-1.43410198303745,1
0.171122031877625,235.242374141983,-1.44741948783141,1
0.171503131827546,345.144381467266,1.45004661490683,1
0.171711566214558,291.195382374472,1.46704911350202,1
0.172220387330469,301.23698520078,-1.42215944079364,1
0.172380312038283,224.093096096086,-1.42303807759499,1
0.172380312038283,224.092232842595,-1.42303807759499,1
0.172534094512296,221.153869881113,-1.42806633771277,1
0.17302702832414,280.165071309997,-1.42251115352516,1
0.173588135831424,225.076621750956,1.44105162527427,1
0.175550626964619,296.020186125425,1.41313646536055,1
0.175619439064301,270.132968832672,1.42341628960399,1
0.175794578818048,537.307487250778,1.41699869337603,1
0.175997882392133,405.372656795073,-1.41145889776888,1
0.176360161416022,442.217092284531,1.45075996771884,1
0.176890482856539,329.144780958503,1.42885833647479,1
0.176955342810811,139.087365567656,1.43452038920582,1
0.177774133764286,507.2125618633,-1.40967647067953,1
0.177938277526038,259.096259061719,1.44634850287252,1
0.178723040088294,413.377914442249,1.41339773244459,1
0.178784248702504,289.118298234148,1.39945437992063,1
0.178892952558048,387.204738174112,-1.41019961883719,1
0.179116324564546,190.109084990776,-1.42381409502772,1
0.179562962188536,293.13800052766,1.41752740251705,1
0.179754337356845,371.186610903762,-1.40873884079029,1
0.180831557928437,160.076450839974,-1.43115280118061,1
0.18109430683528,181.086564197646,-1.3915600539149,1
0.182278385842635,357.299738975078,-1.4050695730135,1
0.182384781854511,185.128686246641,-1.38745108315505,1
0.183053923345757,234.096175171262,1.39008511689916,1
0.183252626745484,198.12541734257,-1.39385511017452,1
0.183290385108903,364.284400746826,1.41974694811706,1
0.183321363221164,199.144429708015,-1.42175332001287,1
0.184067307246769,174.056041420707,1.38210743565866,1
0.185250994525062,131.045654810165,1.37952824295475,1
0.185908514919523,335.161285614136,-1.39390072298025,1
0.186019129280358,519.343491365929,1.40777141746785,1
0.186913784212061,261.179653583984,1.40232745467843,1
0.187104223787518,82.0653178538476,1.40530043169682,1
